date,ashland,athens,barkleydam,beaverfalls,beechforklake,belleville,branchland,brookville,calhoun,cannelton,catawba,charleston,dashields,elizabeth2,elizabeth,emsworth,evansville,fullersstation,golconda,grayson,greenup,hamilton,hannibal,higby,huntington,jt-myers,lockport,markland,mcalpine,mcconnelsville,meldahl,milford,montgomery,mountcarmel,natrona,newburgh,new-cumberland,old-shawneetown,perintown,pike-island,pointpleasant,racine,rc-byrd,shepherdsville,smithland,sutersville,wayne,willow-island,yatesvillelake
1994-02-25,386297.19,4775.0,111300.0,15700.0,617.6,230216.33,11328.0,3026.0,39120.0,429249.39,23000.0,100651.0,127760.8,54898.0,14737.0,126643.14,450225.21,36442.0,488292.79,2832.0,387965.37,8056.0,164381.23,19712.0,356197.15,431675.15,57619.0,419317.52,454897.8,28558.0,401149.35,2583.0,145894.55,56602.0,50375.0,411597.2,151799.69,497256.97,2274.0,156906.0,348389.59,231949.04,336447.82,4862.0,483150.8,12597.0,3083.0,169395.96,2554.4
1994-02-26,379204.87,3302.0,121300.0,10900.0,191.7,214898.46,8771.0,2577.0,38729.0,509337.93,15000.0,74438.0,102947.85,38623.0,11249.0,101146.17,534600.84,29516.0,578806.36,2374.0,386003.82,5271.0,145694.84,16931.0,356014.46,516842.8,63176.0,462525.43,519162.75,26293.0,430298.41,2079.0,117582.26,56367.0,43750.0,494593.45,125433.03,586734.61,2220.0,134559.14,331147.61,221624.31,324952.15,4486.0,573152.21,9910.0,1728.0,154441.14,1105.0
1994-02-27,323957.55,2748.0,89300.0,8500.0,188.6,182015.11,7076.0,2314.0,41659.0,547481.34,10000.0,56580.0,83916.29,29252.0,6039.0,82554.47,590034.74,19500.0,649582.89,2131.0,333852.06,3728.0,119770.22,10219.0,295812.94,580517.34,54000.0,447998.6,523400.35,24513.0,395384.73,1171.0,95295.27,51111.0,38158.0,544962.13,101581.96,650597.06,2129.0,109429.04,264456.11,191035.57,274733.33,4269.0,645618.31,8553.0,1354.0,128851.83,1083.1
1994-02-28,265470.71,2054.0,82200.0,7900.0,185.5,152494.73,4689.0,1769.0,40270.0,520748.63,8600.0,43480.0,76280.08,23740.0,4022.0,75523.01,585562.55,13788.0,671010.31,1989.0,274890.35,3131.0,103096.63,7745.0,235107.44,592029.32,30000.0,389661.76,462455.86,19570.0,330637.8,1011.0,85983.91,45315.0,39875.0,535871.99,90410.64,659820.56,534.0,95557.75,210788.5,160381.12,226722.19,4095.0,670909.66,7421.0,1207.0,109903.63,1087.7
1994-03-01,217999.75,1914.0,81600.0,7560.0,492.1,131756.65,3849.0,1131.0,37322.0,447642.29,7940.0,32716.0,68896.51,17899.0,3159.0,68163.58,525023.8,10015.0,633617.82,1091.0,225296.34,2950.0,92605.36,6461.0,194729.84,545943.07,21700.0,322841.19,381486.95,15470.0,271216.77,849.0,78120.22,41052.0,39000.0,474579.12,82073.34,610547.48,339.0,86416.31,177088.8,137774.59,188944.35,4084.0,637976.75,7008.0,525.0,97916.41,74.7
1994-03-02,189851.31,1789.0,78300.0,7220.0,63.2,121832.98,3053.0,1077.0,35333.0,369984.03,7500.0,30069.0,71289.14,22068.0,2737.0,71042.04,445289.17,8482.0,558572.89,814.0,194892.49,2872.0,89831.61,5324.0,170149.72,470625.52,16300.0,269300.8,314846.1,13833.0,228179.85,766.0,79448.17,37076.0,39250.0,397039.49,82392.69,530295.8,334.0,85165.38,156996.53,125853.01,168607.16,3882.0,565668.06,6717.0,490.0,93657.84,76.7
1994-03-03,217025.64,2581.0,88800.0,6900.0,697.6,127696.2,8075.0,1035.0,31222.0,314318.95,10000.0,59029.0,74478.04,21336.0,10466.0,74228.62,377206.63,18340.0,478498.59,3273.0,219764.76,2690.0,91706.85,5020.0,195191.57,398813.34,17574.0,247838.36,279057.57,13487.0,226356.8,740.0,82295.29,33818.0,42875.0,334437.58,85175.57,452275.36,334.0,87593.87,187964.48,129194.41,189038.97,2253.0,485796.86,6872.0,2943.0,94770.07,1201.6
1994-03-04,251263.97,2436.0,90900.0,6840.0,684.7,137815.12,10482.0,1007.0,29736.0,296623.8,15000.0,56565.0,72080.31,17962.0,21225.0,71558.56,343197.25,29885.0,421754.76,2623.0,253722.26,2559.0,91424.37,4606.0,221779.09,355383.53,23318.0,267152.83,287328.72,12148.0,257525.46,701.0,80221.92,31240.0,43375.0,305924.38,83589.0,402802.36,215.0,86750.93,208594.23,138799.14,206109.86,1421.0,427118.25,6413.0,3226.0,94863.51,1601.9
1994-03-05,239884.34,2965.0,89400.0,6300.0,273.6,127152.32,8692.0,1021.0,30684.0,314456.88,14000.0,50944.0,65202.74,14308.0,11400.0,64504.77,348773.83,22209.0,403151.05,2406.0,245646.24,2508.0,85958.45,4622.0,217278.38,350421.36,29000.0,291085.55,315929.58,10133.0,269439.96,633.0,73066.44,29360.0,40375.0,314142.98,76740.81,393151.89,321.0,80628.55,198892.71,131398.92,196746.0,1510.0,405523.52,5860.0,1574.0,90123.23,1154.4
1994-03-06,223018.34,2513.0,89900.0,5820.0,268.4,118264.45,5060.0,1021.0,30771.0,334982.6,11300.0,50345.0,64724.32,17080.0,11400.0,64365.86,368607.24,22003.0,412148.0,1805.0,228530.66,2534.0,82131.09,4495.0,196594.21,366619.69,28800.0,287623.93,325187.92,9252.0,255715.11,594.0,71598.49,28120.0,38386.0,334223.21,74559.5,407050.6,138.0,77519.81,180338.83,122042.33,184859.91,1208.0,412408.04,5918.0,1228.0,85860.59,1149.8
1994-03-07,206220.34,2155.0,90000.0,6288.0,263.3,112696.28,4755.0,1035.0,27719.0,331541.8,7500.0,49360.0,65213.52,20215.0,7401.0,64884.44,371152.23,14902.0,420946.32,1057.0,210835.47,2715.0,81668.64,4128.0,186242.21,373812.11,22600.0,267594.96,307345.88,9879.0,237009.47,589.0,72452.27,27751.0,36220.0,337394.97,75178.72,414226.28,198.0,77648.76,173773.6,115811.94,176721.76,1103.0,421242.11,5291.0,1087.0,84778.42,1134.9
1994-03-08,213104.55,2160.0,89400.0,9010.0,313.2,130559.42,4264.0,1213.0,22200.0,311632.98,8250.0,49945.0,107319.68,58692.0,5459.0,108880.17,352041.27,15242.0,412603.06,1391.0,215979.42,3002.0,110623.35,4027.0,182583.0,360321.94,20649.0,253726.16,286875.9,9805.0,230892.2,584.0,114604.27,28572.0,36904.0,321770.69,114209.98,401825.06,198.0,111004.65,171619.79,130109.83,187904.82,1077.0,414204.4,13305.0,1732.0,109538.43,1696.4
1994-03-09,262413.78,2195.0,90200.0,9760.0,798.4,167612.39,7860.0,1185.0,30200.0,305984.78,12400.0,62933.0,121351.63,63575.0,14737.0,121297.26,345098.41,24401.0,402143.46,3688.0,264245.57,3131.0,138326.14,4366.0,239221.63,350061.72,34691.0,269490.75,298842.7,9730.0,260841.91,574.0,131847.25,29862.0,37816.0,312074.21,134998.84,392161.2,307.0,135840.04,237860.81,164677.89,230084.49,1708.0,403884.12,13866.0,3488.0,138492.19,2150.9
1994-03-10,338273.97,3681.0,91300.0,10300.0,263.5,205345.55,14740.0,1185.0,38800.0,350209.25,31300.0,75099.0,146911.75,71918.0,17912.0,147384.55,381890.24,41953.0,420763.15,8336.0,342916.07,3236.0,165136.56,6514.0,298354.62,375486.0,63438.0,333084.4,368571.44,11781.0,330291.26,651.0,157436.47,31954.0,47375.0,343085.82,160622.95,418091.12,534.0,161461.37,284647.92,203029.45,283186.61,10184.0,420299.4,23437.0,5115.0,166456.11,1865.9
1994-03-11,380529.58,6204.0,111100.0,17100.0,679.4,243949.99,14025.0,1185.0,41000.0,443854.95,41090.0,62139.0,149307.02,71463.0,29048.0,148552.65,464903.59,39731.0,485230.93,7142.0,388277.45,3209.0,183500.25,8641.0,338974.47,446882.62,85025.0,419126.4,473606.7,14138.0,397130.45,1050.0,168267.76,34582.0,54048.0,424374.08,173579.07,491540.47,1158.0,177176.64,321018.15,242237.27,319437.02,8868.0,481372.97,14081.0,3304.0,187013.03,2530.5
1994-03-12,369717.46,4161.0,108400.0,11753.0,1374.6,225803.69,9680.0,1213.0,40810.0,538129.19,40411.0,52403.0,106674.54,37036.0,15812.0,103920.27,561299.68,33082.0,579156.32,3119.0,378183.53,3027.0,158919.51,8929.0,343741.63,540566.56,89761.0,468211.4,550361.47,14138.0,415399.71,1524.0,123624.76,35657.0,45750.0,519865.9,133595.08,588743.76,2184.0,145489.03,321837.04,233213.27,307986.98,6779.0,573239.29,9253.0,2376.0,169211.5,2618.9
1994-03-13,323309.32,3855.0,100100.0,9747.0,1301.5,190316.42,5642.0,1285.0,40700.0,583165.91,27789.0,41832.0,98401.39,33972.0,7351.0,97556.66,624213.49,26586.0,661396.51,2350.0,332801.72,3313.0,133904.98,8929.0,275880.82,613002.9,80390.0,454536.93,556866.54,16025.0,384893.59,1828.0,110402.47,34883.0,49750.0,579257.18,116232.47,664810.57,596.0,123397.74,243818.82,199932.63,266571.47,5953.0,656573.28,8764.0,2561.0,143347.51,2593.5
1994-03-14,279635.74,3937.0,101100.0,12600.0,1215.4,175941.56,4227.0,1357.0,46285.0,563145.41,16746.0,35264.0,101903.0,35168.0,6039.0,101543.55,630417.03,18892.0,696814.54,3567.0,289311.58,5271.0,129575.82,9582.0,231871.44,634431.85,69519.0,403487.77,508221.1,17648.0,338067.61,2478.0,115722.03,32416.0,52016.0,577028.74,119620.4,688165.48,761.0,123111.71,213123.76,181754.29,235973.19,5644.0,695692.36,9816.0,2495.0,135153.66,2554.4
1994-03-15,257526.1,4138.0,98000.0,13700.0,603.0,179068.85,3141.0,1357.0,48078.0,501529.05,16100.0,28012.0,107968.99,33070.0,5434.0,107681.38,585681.44,14845.0,676444.35,3567.0,265466.26,6423.0,135389.93,11500.0,222687.47,602919.44,38330.0,358236.63,437247.18,20036.0,304226.29,1885.0,122869.79,30067.0,58620.0,526067.2,126835.95,656283.29,2372.0,129876.02,211494.73,182020.33,225148.66,5307.0,679586.89,11576.0,2358.0,139366.87,2521.5
1994-03-16,251722.88,3200.0,89400.0,14000.0,197.2,188311.47,3201.0,1299.0,47727.0,433276.9,10500.0,23179.0,119832.21,33160.0,3965.0,119770.09,518985.78,11306.0,618195.82,3337.0,258089.26,5344.0,146527.34,13621.0,224151.87,541497.63,21838.0,330996.26,378923.05,20881.0,290375.51,1476.0,134793.52,27751.0,66780.0,458651.97,138673.63,592243.97,2238.0,141276.15,213911.2,190421.31,226495.69,5054.0,624130.99,15742.0,2306.0,149963.8,2544.0
1994-03-17,251125.96,2634.0,90100.0,11200.0,79.4,189064.87,2725.0,1185.0,47197.0,386440.8,9400.0,26915.0,114386.68,30222.0,2701.0,113457.58,463179.54,9038.0,553371.0,3150.0,256864.52,4239.0,146824.56,12456.0,234981.2,482276.25,19650.0,316940.82,350721.09,17873.0,287085.43,943.0,127904.41,25834.0,64820.0,405169.89,133686.21,528826.42,2165.0,139190.7,226988.65,192606.57,231076.62,4576.0,559664.19,11651.0,525.0,152213.24,2474.9
1994-03-18,239650.15,2109.0,86300.0,8090.0,73.7,176995.72,2523.0,1049.0,48624.0,363504.64,8800.0,22036.0,101307.02,26720.0,2216.0,100106.02,431754.0,7433.0,505618.52,3002.0,246005.81,3600.0,134271.01,9272.0,224688.49,444046.2,16725.0,308433.66,337282.81,16111.0,278352.1,821.0,112088.58,24660.0,57477.0,375250.12,118283.52,486576.74,2165.0,125161.26,211250.06,182443.97,220513.76,3962.0,510481.47,9207.0,435.0,141495.66,476.2
1994-03-19,223398.53,2109.0,65400.0,6880.0,39.5,162122.47,2523.0,1104.0,44500.0,347934.68,8000.0,22036.0,93019.0,23400.0,2216.0,92124.69,410481.79,7433.0,474749.53,3002.0,229954.45,3313.0,121009.31,9272.0,203015.0,419866.58,15322.0,293555.49,322306.67,16111.0,261678.42,814.0,102002.22,23540.0,52905.0,357402.2,107142.92,459609.8,1489.0,112859.34,188973.03,167750.34,204161.74,2923.0,478235.97,10512.0,435.0,127869.24,334.3
1994-03-20,206814.32,2109.0,65500.0,6350.0,39.5,147032.13,2523.0,1021.0,41105.0,329383.6,8000.0,22036.0,80367.93,17584.0,2216.0,79306.71,388540.14,7433.0,449602.71,3002.0,213234.12,2950.0,107200.58,9272.0,187901.55,397906.52,13750.0,274183.32,302638.89,16111.0,244273.44,695.0,88941.06,22310.0,47250.0,339405.97,93915.69,435593.1,448.0,99558.77,176406.48,152403.52,188016.89,2655.0,452588.58,8953.0,435.0,113646.66,330.2
1994-03-21,191709.4,2109.0,64400.0,6600.0,39.5,134543.1,2523.0,993.0,32200.0,308249.3,7650.0,22036.0,74639.96,18025.0,2216.0,73974.59,360637.05,7433.0,421845.59,3002.0,197859.88,2663.0,97356.53,9272.0,172307.13,371346.92,12960.0,255398.04,282024.68,16111.0,227300.93,604.0,82817.21,21640.0,43625.0,318677.75,86752.75,407502.62,436.0,91041.99,160673.54,139237.95,173624.14,2569.0,424968.87,8207.0,435.0,102727.77,333.3
1994-03-22,215285.2,3607.0,64300.0,37800.0,177.9,179101.62,2262.0,1049.0,33643.0,290485.85,7750.0,28886.0,135715.62,32440.0,9865.0,138102.73,339085.89,7240.0,395694.66,635.0,216590.81,2793.0,153517.32,5372.0,172905.82,347902.69,12170.0,247708.14,269184.57,17738.0,228896.21,760.0,169863.15,21163.0,83849.0,299714.77,166444.34,382539.78,261.0,157606.62,165851.92,175136.97,206905.39,2724.0,398633.18,25277.0,1108.0,149150.31,389.0
1994-03-23,274595.2,3607.0,34100.0,23300.0,386.2,232040.46,2776.0,908.0,28937.0,287912.44,8200.0,40853.0,156897.34,41926.0,11905.0,156963.79,328599.95,8282.0,378021.44,1202.0,273562.84,2559.0,193972.24,6035.0,274302.13,334362.5,10985.0,269592.79,279454.26,17738.0,267969.66,753.0,181755.83,20383.0,84707.0,292880.09,187470.6,367313.36,275.0,190071.37,288000.17,227703.66,270291.25,2181.0,380263.73,23788.0,525.0,193917.17,714.7
1994-03-24,315649.54,2933.0,38700.0,11800.0,160.6,245224.58,3039.0,866.0,20270.0,311450.54,7745.0,41868.0,148266.94,28172.0,6440.0,146974.61,336238.05,8707.0,375619.45,1008.0,316464.66,2404.0,191862.33,5164.0,319475.68,337221.3,12525.0,316747.53,318539.3,21548.0,320568.3,579.0,163505.52,19613.0,87710.0,309506.08,171986.08,368497.56,271.0,180723.99,310416.75,247780.41,302829.8,1053.0,376675.85,22614.0,447.0,199351.35,1007.4
1994-03-25,325578.51,2300.0,42700.0,10390.0,159.2,243827.27,5586.0,852.0,15689.0,353717.89,7242.0,36968.0,161136.4,27804.0,3854.0,160941.36,366733.33,8212.0,394504.37,438.0,328528.51,2325.0,192617.74,4432.0,303376.23,361876.94,12170.0,356515.89,362520.92,20975.0,347724.08,599.0,173018.64,18687.0,103480.0,347190.42,178667.26,391776.35,257.0,183585.87,282090.97,248790.3,304499.3,771.0,393959.25,24625.0,425.0,199621.65,515.0
1994-03-26,323305.65,1720.0,68200.0,8980.0,116.6,232711.89,5370.0,824.0,13650.0,389854.99,6863.0,39210.0,141369.9,22890.0,2540.0,139559.98,402639.21,12230.0,427250.14,610.0,327255.4,2188.0,182079.71,3960.0,302677.46,396658.71,10985.0,371646.76,386419.84,19150.0,352280.19,554.0,154059.14,18076.0,91428.0,385565.61,162253.2,426305.07,183.0,170826.48,288381.74,239081.69,296262.18,790.0,425709.61,15181.0,620.0,190715.41,439.5
1994-03-27,306538.02,1710.0,66400.0,8980.0,207.3,213355.25,3740.0,824.0,16200.0,408300.71,8199.0,35820.0,125612.13,20478.0,2250.0,124180.25,428733.12,12250.0,458736.76,800.0,311693.16,2188.0,164349.33,3960.0,279787.01,425612.11,17250.0,369164.27,393443.52,16760.0,342503.34,747.0,137706.91,17924.0,83134.0,409202.46,144962.6,456166.83,375.0,153101.89,260450.77,220725.41,276837.9,4086.0,457366.54,13199.0,1530.0,173615.84,938.0
1994-03-28,354906.56,3498.0,89600.0,8670.0,164.1,212090.33,13806.0,965.0,36700.0,429616.52,22545.0,90842.0,136956.87,36472.0,9890.0,136828.99,464554.17,33613.0,493172.47,5270.0,358893.46,2741.0,163161.14,5645.0,309396.62,459153.64,42185.0,384094.57,419046.71,16154.0,362183.52,1285.0,146821.9,18882.0,78844.0,430035.11,151495.03,490997.86,1607.0,155507.17,294082.88,216415.63,307873.88,11101.0,491654.14,16942.0,3209.0,169421.32,1403.9
1994-03-29,431996.35,5119.0,116900.0,9830.0,125.6,238973.16,23631.0,937.0,34901.0,476004.88,29744.0,111193.0,155815.4,52096.0,24809.0,155897.86,509753.45,51999.0,536394.72,4644.0,434775.04,2559.0,178828.51,7470.0,377421.59,502251.14,55470.0,442335.27,481392.93,18099.0,430343.06,1294.0,166478.12,19036.0,82562.0,470137.71,170701.59,535444.95,950.0,173058.56,355846.7,239120.78,360033.09,7377.0,534297.47,15827.0,3153.0,182650.98,72.3
1994-03-30,457703.89,3383.0,129600.0,8620.0,14.9,240339.92,15895.0,908.0,39744.0,542401.35,24146.0,113917.0,143925.52,40212.0,15144.0,142490.22,573330.63,54154.0,594293.02,1702.0,462413.02,2429.0,179414.34,6106.0,415616.71,561484.61,60670.0,505987.88,553568.83,18008.0,484258.57,1042.0,155669.61,18843.0,80417.0,531951.96,162986.14,595591.82,1554.0,169995.68,391819.94,244773.85,378314.49,5047.0,591195.65,12675.0,1468.0,185959.25,65.4
1994-03-31,419151.76,2688.0,131000.0,7660.0,16.1,224168.32,8075.0,852.0,42612.0,599286.49,15242.0,93388.0,135723.88,27530.0,7326.0,134602.07,638278.88,37498.0,660809.27,850.0,427448.51,2225.0,170164.26,5068.0,380552.32,626650.69,61932.0,520964.46,590273.71,17026.0,476766.64,899.0,146083.13,18456.0,86137.0,592321.65,152884.9,662193.73,1500.0,159983.16,349267.02,231216.51,353916.36,4749.0,657200.0,14081.0,673.0,178127.69,73.8
1994-04-01,378826.32,2216.0,131000.0,6920.0,968.3,210496.67,8579.0,824.0,41458.0,612279.46,10874.0,77882.0,133152.18,28896.0,5336.0,132317.37,667002.4,28782.0,708329.0,2538.0,388073.21,2115.0,163302.99,4162.0,337230.78,665322.59,61525.0,487312.33,574438.98,15555.0,436126.88,604.0,142280.84,18076.0,84278.0,617709.78,148267.08,703276.96,454.0,154205.05,308907.06,216862.3,320693.14,4456.0,706298.15,12727.0,2607.0,170584.33,1308.3
1994-04-02,345192.75,1911.0,122500.0,6430.0,919.5,197882.59,7611.0,796.0,40159.0,583738.79,9771.0,63582.0,124005.95,27440.0,4196.0,122871.93,651409.89,26963.0,715787.45,2640.0,353979.38,2004.0,154850.57,3459.0,305523.44,661443.94,63890.0,442167.77,533688.75,13487.0,396467.66,554.0,133004.25,17544.0,78272.0,600295.12,139260.32,701303.63,243.0,145690.52,281729.32,203826.98,291033.01,4354.0,716870.28,10101.0,2453.0,162103.57,1751.9
1994-04-03,311298.84,1741.0,100200.0,5840.0,859.7,185256.0,6971.0,769.0,37344.0,536295.86,9295.0,52296.0,117318.45,25302.0,3460.0,116363.89,607574.21,21461.0,686073.57,2489.0,319670.6,1967.0,145898.35,2862.0,274787.32,624768.55,47909.0,401695.51,482675.23,11984.0,359475.28,510.0,125438.94,16791.0,74900.0,557406.86,131202.62,664706.62,233.0,137182.59,252246.88,190957.55,264355.26,4234.0,689960.62,10101.0,2327.0,152909.05,1730.9
1994-04-04,283238.76,1463.0,101400.0,6040.0,784.7,177911.1,6587.0,1158.0,33835.0,479557.72,8531.0,40462.0,119055.64,21600.0,3105.0,118513.47,549426.54,18086.0,633056.08,2394.0,290751.54,2820.0,143278.5,2910.0,246568.62,569925.85,24561.0,366016.95,423891.38,11144.0,325740.94,1171.0,126718.72,16226.0,80846.0,502415.09,131511.9,608501.95,425.0,135974.16,226113.87,182588.41,242228.03,4593.0,638621.39,11350.0,2225.0,149058.13,1714.4
1994-04-05,259649.44,1588.0,91200.0,5470.0,10.4,173207.74,6159.0,951.0,33487.0,422779.99,7971.0,31441.0,112955.46,16569.0,2925.0,112025.59,489736.93,14775.0,571138.57,2290.0,266462.17,2456.0,139033.76,3927.0,230921.88,510111.45,16700.0,334190.57,374651.97,11420.0,298095.42,821.0,120592.96,15819.0,79130.0,444809.82,126001.62,546564.14,534.0,131337.57,214450.3,177352.82,225528.61,4019.0,577248.23,10463.0,1243.0,144947.04,1782.9
1994-04-06,238781.62,1417.0,87800.0,4700.0,24.4,163584.79,5795.0,922.0,28744.0,378150.84,7713.0,26233.0,101642.97,11948.0,2395.0,100530.61,436416.25,12588.0,511360.23,1817.0,244762.29,2352.0,128702.26,3611.0,215768.91,454607.2,15000.0,306880.96,340414.73,11183.0,274390.27,663.0,108750.67,15893.0,74900.0,396143.9,114357.06,488876.41,476.0,120413.41,199493.11,168364.51,209914.2,3761.0,517165.98,7889.0,360.0,135322.59,716.9
1994-04-07,221944.3,2097.0,92300.0,5200.0,27.7,152252.44,5494.0,1752.0,31221.0,347942.58,10858.0,25378.0,90559.65,11824.0,3519.0,89531.68,400136.22,11440.0,464908.48,1638.0,227191.64,4367.0,116456.48,4940.0,199166.51,413442.38,16699.0,288039.05,318119.3,11183.0,253979.72,1342.0,97943.56,17810.0,63980.0,361480.08,103009.16,446677.12,1064.0,108621.41,183558.02,157097.71,196023.38,3636.0,469576.52,8461.0,465.0,122965.74,340.6
1994-04-08,209803.95,2802.0,89800.0,10300.0,24.9,153051.1,3011.0,1603.0,27966.0,328785.08,13314.0,21849.0,99097.91,15828.0,3141.0,99021.84,375071.46,7727.0,433292.92,704.0,213754.8,6892.0,119823.62,9037.0,182331.65,385152.01,18228.0,276616.45,305290.53,15008.0,240107.25,1342.0,110056.23,19844.0,70280.0,338967.22,112950.02,418763.19,1064.0,115015.16,169832.41,155886.65,189920.61,2888.0,436740.97,10294.0,405.0,123661.79,2011.4
1994-04-09,204525.79,2022.0,90400.0,7750.0,22.7,155698.49,2273.0,1417.0,29978.0,316228.88,11460.0,23768.0,92439.18,11334.0,3123.0,91574.02,359853.91,4017.0,413708.23,464.0,207485.47,6028.0,118272.68,10961.0,193260.72,367163.44,18449.0,266745.97,295440.5,18280.0,233467.87,1050.0,102230.74,22350.0,67340.0,324390.23,107119.53,401959.01,977.0,111865.18,188185.01,158276.75,191915.71,2513.0,416181.0,7687.0,350.0,122934.08,1077.3
1994-04-10,201239.5,1795.0,87200.0,7020.0,23.8,152161.6,2165.0,5150.0,27080.0,309567.53,9461.0,21826.0,89842.71,10441.0,2263.0,89240.86,349643.11,3200.0,402022.49,398.0,203903.33,19107.0,113529.35,8983.0,190254.31,355521.47,17255.0,271840.65,294473.82,18144.0,228954.62,3902.0,98462.86,24540.0,68040.0,315991.56,102736.64,391973.18,2256.0,107067.28,179920.45,155703.7,189429.44,1658.0,403857.65,6911.0,317.0,118586.61,1063.6
1994-04-11,235816.49,12202.0,89800.0,19100.0,24.3,206657.22,2112.0,11270.0,25640.0,321930.08,18296.0,21774.0,156552.58,63486.0,8471.0,159106.0,353808.18,8230.0,408393.58,461.0,235770.86,24320.0,162108.38,38595.0,196823.9,355878.59,18070.0,307973.78,319706.5,30168.0,254701.75,14339.0,172449.91,42020.0,80846.0,323247.51,170638.47,402682.01,1428.0,164098.42,190228.34,201568.14,227778.26,4691.0,408847.87,16684.0,375.0,159417.49,1501.3
1994-04-12,282207.51,15598.0,119900.0,13900.0,24.1,244794.68,2059.0,12726.0,33110.0,364627.88,14764.0,24427.0,129482.22,36848.0,10466.0,127225.33,391485.1,7740.0,447668.01,423.0,281636.63,28278.0,172837.74,31823.0,289776.18,384930.46,25288.0,364322.75,374200.82,30337.0,314540.32,9114.0,147725.45,59167.0,67340.0,358141.86,156337.61,448827.02,877.0,164321.62,301224.48,243176.31,274631.8,6356.0,445670.21,10830.0,482.0,177322.44,1505.3
1994-04-13,310971.5,11065.0,117000.0,33500.0,24.9,248649.41,1975.0,7007.0,38096.0,421180.49,14076.0,26686.0,127723.89,25566.0,5288.0,127019.88,450263.34,12413.0,511925.29,511.0,312185.27,20504.0,178764.21,28121.0,293303.32,438593.31,36790.0,398249.12,427113.19,31418.0,348449.21,5126.0,162759.97,69340.0,87996.0,411677.67,167371.63,516455.18,877.0,171107.02,276165.9,252829.17,293722.09,5448.0,508145.48,8741.0,697.0,184328.65,57.2
1994-04-14,342687.85,7399.0,119300.0,34700.0,24.3,264044.8,10643.0,5701.0,40314.0,466977.69,12639.0,46368.0,148294.55,45616.0,8359.0,148537.17,503974.91,9705.0,580399.67,869.0,344281.18,16849.0,197497.0,29214.0,320232.49,494143.62,39289.0,422624.22,462371.93,34384.0,379556.31,5373.0,183938.41,78236.0,86423.0,461141.55,188667.05,583447.61,4098.0,191259.76,306835.38,266596.54,322424.51,4531.0,576452.66,12185.0,575.0,201462.47,55.6
1994-04-15,361183.99,5184.0,119100.0,20620.0,23.8,261879.63,8163.0,4848.0,41249.0,496337.92,10569.0,53077.0,129773.72,30398.0,9788.0,128071.42,541406.54,9787.0,637701.96,750.0,364011.69,12296.0,186363.13,26240.0,357922.68,536266.92,32199.0,445998.33,483857.9,31761.0,406264.52,4517.0,154573.45,86698.0,78129.0,495505.35,163987.96,636650.75,3968.0,174130.57,345301.69,267321.03,337321.52,3867.0,634751.28,10294.0,775.0,195264.29,54.0
